accession,amine,core,leaving_group,parent,score
A0A5C2C1U8,glutamine,Di,glycine,GDCA,0.4156531095504761
A0A5C2C1U8,glutamine,Di,taurine,TDCA,0.4723000228404999
A0A5C2C1U8,glutamine,Tri,glycine,GCA,0.35315176844596863
A0A5C2C1U8,glutamine,Tri,taurine,TCA,0.4042004942893982
A0A5C2C1U8,histidine,Mono,glycine,GLCA,0.3570603132247925
A0A5C2C1U8,histidine,Mono,taurine,TLCA,0.5927839279174805
A0A5C2C1U8,histidine,Di,glycine,GDCA,0.35344696044921875
A0A5C2C1U8,histidine,Di,taurine,TDCA,0.44559964537620544
A0A5C2C1U8,histidine,Tri,glycine,GCA,0.36037448048591614
A0A5C2C1U8,histidine,Tri,taurine,TCA,0.4756009578704834
A0A5C2C1U8,lysine,Mono,glycine,GLCA,0.3076358139514923
A0A5C2C1U8,lysine,Mono,taurine,TLCA,0.34083396196365356
A0A5C2C1U8,lysine,Di,glycine,GDCA,0.3187362551689148
A0A5C2C1U8,lysine,Di,taurine,TDCA,0.29450368881225586
A0A5C2C1U8,lysine,Tri,glycine,GCA,0.33426570892333984
A0A5C2C1U8,lysine,Tri,taurine,TCA,0.2951241135597229
A0A5C2C1U8,methionine,Mono,glycine,GLCA,0.28492826223373413
A0A5C2C1U8,methionine,Mono,taurine,TLCA,0.3675476312637329
A0A5C2C1U8,methionine,Di,glycine,GDCA,0.2267819046974182
A0A5C2C1U8,methionine,Di,taurine,TDCA,0.21869699656963348
A0A5C2C1U8,methionine,Tri,glycine,GCA,0.22096961736679077
A0A5C2C1U8,methionine,Tri,taurine,TCA,0.2605774998664856
A0A5C2C1U8,ornithine,Mono,glycine,GLCA,0.30779194831848145
A0A5C2C1U8,ornithine,Mono,taurine,TLCA,0.33172738552093506
A0A5C2C1U8,ornithine,Di,glycine,GDCA,0.3039414882659912
A0A5C2C1U8,ornithine,Di,taurine,TDCA,0.27681928873062134
A0A5C2C1U8,ornithine,Tri,glycine,GCA,0.3575531840324402
A0A5C2C1U8,ornithine,Tri,taurine,TCA,0.30013006925582886
A0A5C2C1U8,phenylalanine,Mono,glycine,GLCA,0.386147677898407
A0A5C2C1U8,phenylalanine,Mono,taurine,TLCA,0.591914176940918
A0A5C2C1U8,phenylalanine,Di,glycine,GDCA,0.42071253061294556
A0A5C2C1U8,phenylalanine,Di,taurine,TDCA,0.49523627758026123
A0A5C2C1U8,phenylalanine,Tri,glycine,GCA,0.3837865889072418
A0A5C2C1U8,phenylalanine,Tri,taurine,TCA,0.42992404103279114
A0A5C2C1U8,serine,Mono,glycine,GLCA,0.41422876715660095
A0A5C2C1U8,serine,Mono,taurine,TLCA,0.5562621355056763
A0A5C2C1U8,serine,Di,glycine,GDCA,0.3849335014820099
A0A5C2C1U8,serine,Di,taurine,TDCA,0.4712359309196472
A0A5C2C1U8,serine,Tri,glycine,GCA,0.40967682003974915
A0A5C2C1U8,serine,Tri,taurine,TCA,0.41315221786499023
A0A5C2C1U8,threonine,Mono,glycine,GLCA,0.38857340812683105
A0A5C2C1U8,threonine,Mono,taurine,TLCA,0.5633075833320618
A0A5C2C1U8,threonine,Di,glycine,GDCA,0.4190385341644287
A0A5C2C1U8,threonine,Di,taurine,TDCA,0.46088850498199463
A0A5C2C1U8,threonine,Tri,glycine,GCA,0.3608245253562927
A0A5C2C1U8,threonine,Tri,taurine,TCA,0.39470356702804565
A0A5C2C1U8,tryptamine,Mono,glycine,GLCA,0.23111765086650848
A0A5C2C1U8,tryptamine,Mono,taurine,TLCA,0.27631545066833496
A0A5C2C1U8,tryptamine,Di,glycine,GDCA,0.26019546389579773
A0A5C2C1U8,tryptamine,Di,taurine,TDCA,0.24552102386951447
A0A5C2C1U8,tryptamine,Tri,glycine,GCA,0.2535485029220581
A0A5C2C1U8,tryptamine,Tri,taurine,TCA,0.20975305140018463
A0A5C2C1U8,cadaverine,Mono,glycine,GLCA,0.3229040801525116
A0A5C2C1U8,cadaverine,Mono,taurine,TLCA,0.3387705087661743
A0A5C2C1U8,cadaverine,Di,glycine,GDCA,0.31340640783309937
A0A5C2C1U8,cadaverine,Di,taurine,TDCA,0.2700441777706146
A0A5C2C1U8,cadaverine,Tri,glycine,GCA,0.3116072118282318
A0A5C2C1U8,cadaverine,Tri,taurine,TCA,0.2605813443660736
A0A5C2C1U8,putrescine,Mono,glycine,GLCA,0.3363429605960846
A0A5C2C1U8,putrescine,Mono,taurine,TLCA,0.4005216956138611
A0A5C2C1U8,putrescine,Di,glycine,GDCA,0.32212966680526733
A0A5C2C1U8,putrescine,Di,taurine,TDCA,0.2868539094924927
A0A5C2C1U8,putrescine,Tri,glycine,GCA,0.2887977957725525
A0A5C2C1U8,putrescine,Tri,taurine,TCA,0.25513964891433716
A0A5C2C1U8,2_aminophenol,Mono,glycine,GLCA,0.3576948642730713
A0A5C2C1U8,2_aminophenol,Mono,taurine,TLCA,0.47323715686798096
A0A5C2C1U8,2_aminophenol,Di,glycine,GDCA,0.4282571077346802
A0A5C2C1U8,2_aminophenol,Di,taurine,TDCA,0.44756385684013367
A0A5C2C1U8,2_aminophenol,Tri,glycine,GCA,0.3887470066547394
A0A5C2C1U8,2_aminophenol,Tri,taurine,TCA,0.390566349029541
A0A5C2C1U8,serotonin,Mono,glycine,GLCA,0.23261883854866028
A0A5C2C1U8,serotonin,Mono,taurine,TLCA,0.3665693402290344
A0A5C2C1U8,serotonin,Di,glycine,GDCA,0.3192635178565979
A0A5C2C1U8,serotonin,Di,taurine,TDCA,0.2924270033836365
A0A5C2C1U8,serotonin,Tri,glycine,GCA,0.3312353491783142
A0A5C2C1U8,serotonin,Tri,taurine,TCA,0.29313206672668457
A0A5C2C1U8,tyramine,Mono,glycine,GLCA,0.29453977942466736
A0A5C2C1U8,tyramine,Mono,taurine,TLCA,0.34756770730018616
A0A5C2C1U8,tyramine,Di,glycine,GDCA,0.3219568431377411
A0A5C2C1U8,tyramine,Di,taurine,TDCA,0.26067379117012024
A0A5C2C1U8,tyramine,Tri,glycine,GCA,0.28485238552093506
A0A5C2C1U8,tyramine,Tri,taurine,TCA,0.2572675347328186
A0A5C2C1U8,cystine,Mono,glycine,GLCA,0.27017179131507874
A0A5C2C1U8,cystine,Mono,taurine,TLCA,0.43702536821365356
A0A5C2C1U8,cystine,Di,glycine,GDCA,0.2673990726470947
A0A5C2C1U8,cystine,Di,taurine,TDCA,0.18981999158859253
A0A5C2C1U8,cystine,Tri,glycine,GCA,0.2856764793395996
A0A5C2C1U8,cystine,Tri,taurine,TCA,0.22931933403015137
A0A6B3M9R4,"2,3_diaminopropionic acid",Mono,glycine,GLCA,0.36371496319770813
A0A6B3M9R4,"2,3_diaminopropionic acid",Mono,taurine,TLCA,0.4759747385978699
A0A6B3M9R4,"2,3_diaminopropionic acid",Di,glycine,GDCA,0.3779084384441376
A0A6B3M9R4,"2,3_diaminopropionic acid",Di,taurine,TDCA,0.3703688383102417
A0A6B3M9R4,"2,3_diaminopropionic acid",Tri,glycine,GCA,0.3470022976398468
A0A6B3M9R4,"2,3_diaminopropionic acid",Tri,taurine,TCA,0.31432777643203735
A0A6B3M9R4,3_methoxytyramine,Mono,glycine,GLCA,0.12210574746131897
A0A6B3M9R4,3_methoxytyramine,Mono,taurine,TLCA,0.14933140575885773
A0A6B3M9R4,3_methoxytyramine,Di,glycine,GDCA,0.10388773679733276
A0A6B3M9R4,3_methoxytyramine,Di,taurine,TDCA,0.009904801845550537
A0A6B3M9R4,3_methoxytyramine,Tri,glycine,GCA,0.07480020821094513
A0A6B3M9R4,3_methoxytyramine,Tri,taurine,TCA,0.0474458672106266
A0A6B3M9R4,asparagine,Mono,glycine,GLCA,0.34406107664108276
A0A6B3M9R4,asparagine,Mono,taurine,TLCA,0.545002818107605
A0A6B3M9R4,asparagine,Di,glycine,GDCA,0.3181377649307251
A0A6B3M9R4,asparagine,Di,taurine,TDCA,0.38938575983047485
A0A6B3M9R4,asparagine,Tri,glycine,GCA,0.30337363481521606
A0A6B3M9R4,asparagine,Tri,taurine,TCA,0.35175710916519165
A0A6B3M9R4,proline,Mono,glycine,GLCA,0.3907536566257477
A0A6B3M9R4,proline,Mono,taurine,TLCA,0.5362480878829956
A0A6B3M9R4,proline,Di,glycine,GDCA,0.24496784806251526
A0A6B3M9R4,proline,Di,taurine,TDCA,0.24944040179252625
A0A6B3M9R4,proline,Tri,glycine,GCA,0.2814788222312927
A0A6B3M9R4,proline,Tri,taurine,TCA,0.25430870056152344
A0A6B3M9R4,dopamine,Mono,glycine,GLCA,0.20237374305725098
A0A6B3M9R4,dopamine,Mono,taurine,TLCA,0.294864684343338
A0A6B3M9R4,dopamine,Di,glycine,GDCA,0.19904720783233643
A0A6B3M9R4,dopamine,Di,taurine,TDCA,0.17537346482276917
A0A6B3M9R4,dopamine,Tri,glycine,GCA,0.1643514633178711
A0A6B3M9R4,dopamine,Tri,taurine,TCA,0.13025765120983124
A0A6B3M9R4,gaba,Mono,glycine,GLCA,0.30013519525527954
A0A6B3M9R4,gaba,Mono,taurine,TLCA,0.37011224031448364
A0A6B3M9R4,gaba,Di,glycine,GDCA,0.23975156247615814
A0A6B3M9R4,gaba,Di,taurine,TDCA,0.22645093500614166
A0A6B3M9R4,gaba,Tri,glycine,GCA,0.24780507385730743
A0A6B3M9R4,gaba,Tri,taurine,TCA,0.21895381808280945
A0A6B3M9R4,glyglycine,Mono,glycine,GLCA,0.2952233552932739
A0A6B3M9R4,glyglycine,Mono,taurine,TLCA,0.29221370816230774
A0A6B3M9R4,glyglycine,Di,glycine,GDCA,0.22337622940540314
A0A6B3M9R4,glyglycine,Di,taurine,TDCA,0.1544487476348877
A0A6B3M9R4,glyglycine,Tri,glycine,GCA,0.1172393411397934
A0A6B3M9R4,glyglycine,Tri,taurine,TCA,0.07927291840314865
A0A6B3M9R4,alanine,Mono,glycine,GLCA,0.3450045585632324
A0A6B3M9R4,alanine,Mono,taurine,TLCA,0.4358062446117401
A0A6B3M9R4,alanine,Di,glycine,GDCA,0.31227847933769226
A0A6B3M9R4,alanine,Di,taurine,TDCA,0.2474803328514099
A0A6B3M9R4,alanine,Tri,glycine,GCA,0.2712438106536865
A0A6B3M9R4,alanine,Tri,taurine,TCA,0.24724483489990234
A0A6B3M9R4,arginine,Mono,glycine,GLCA,0.2693665623664856
A0A6B3M9R4,arginine,Mono,taurine,TLCA,0.4517558813095093
A0A6B3M9R4,arginine,Di,glycine,GDCA,0.2678545415401459
A0A6B3M9R4,arginine,Di,taurine,TDCA,0.30555224418640137
A0A6B3M9R4,arginine,Tri,glycine,GCA,0.33047372102737427
A0A6B3M9R4,arginine,Tri,taurine,TCA,0.31000304222106934
A0A6B3M9R4,citrulline,Mono,glycine,GLCA,0.39216047525405884
A0A6B3M9R4,citrulline,Mono,taurine,TLCA,0.5775733590126038
A0A6B3M9R4,citrulline,Di,glycine,GDCA,0.3251625895500183
A0A6B3M9R4,citrulline,Di,taurine,TDCA,0.3922755718231201
A0A6B3M9R4,citrulline,Tri,glycine,GCA,0.33056360483169556
A0A6B3M9R4,citrulline,Tri,taurine,TCA,0.358137309551239
A0A6B3M9R4,glutamine,Mono,glycine,GLCA,0.3813078701496124
A0A6B3M9R4,glutamine,Mono,taurine,TLCA,0.5763492584228516
A0A6B3M9R4,glutamine,Di,glycine,GDCA,0.38864606618881226
A0A6B3M9R4,glutamine,Di,taurine,TDCA,0.4539271295070648
A0A6B3M9R4,glutamine,Tri,glycine,GCA,0.30317455530166626
A0A6B3M9R4,glutamine,Tri,taurine,TCA,0.38098084926605225
A0A6B3M9R4,histidine,Mono,glycine,GLCA,0.3705347776412964
A0A6B3M9R4,histidine,Mono,taurine,TLCA,0.6075782775878906
A0A6B3M9R4,histidine,Di,glycine,GDCA,0.3500884473323822
A0A6B3M9R4,histidine,Di,taurine,TDCA,0.44877615571022034
A0A6B3M9R4,histidine,Tri,glycine,GCA,0.31175097823143005
A0A6B3M9R4,histidine,Tri,taurine,TCA,0.43382546305656433
A0A6B3M9R4,lysine,Mono,glycine,GLCA,0.30824071168899536
A0A6B3M9R4,lysine,Mono,taurine,TLCA,0.3673010468482971
A0A6B3M9R4,lysine,Di,glycine,GDCA,0.2918865978717804
A0A6B3M9R4,lysine,Di,taurine,TDCA,0.28589707612991333
A0A6B3M9R4,lysine,Tri,glycine,GCA,0.30771100521087646
A0A6B3M9R4,lysine,Tri,taurine,TCA,0.28711992502212524
A0A6B3M9R4,methionine,Mono,glycine,GLCA,0.3137577772140503
A0A6B3M9R4,methionine,Mono,taurine,TLCA,0.4159442186355591
A0A6B3M9R4,methionine,Di,glycine,GDCA,0.2314911186695099
A0A6B3M9R4,methionine,Di,taurine,TDCA,0.23835709691047668
A0A6B3M9R4,methionine,Tri,glycine,GCA,0.2296910583972931
A0A6B3M9R4,methionine,Tri,taurine,TCA,0.2624729871749878
A0A6B3M9R4,ornithine,Mono,glycine,GLCA,0.30362582206726074
A0A6B3M9R4,ornithine,Mono,taurine,TLCA,0.36330726742744446
A0A6B3M9R4,ornithine,Di,glycine,GDCA,0.28166311979293823
A0A6B3M9R4,ornithine,Di,taurine,TDCA,0.2776457965373993
A0A6B3M9R4,ornithine,Tri,glycine,GCA,0.3154284358024597
A0A6B3M9R4,ornithine,Tri,taurine,TCA,0.2790367007255554
A0A6B3M9R4,phenylalanine,Mono,glycine,GLCA,0.3985021710395813
A0A6B3M9R4,phenylalanine,Mono,taurine,TLCA,0.5902979969978333
A0A6B3M9R4,phenylalanine,Di,glycine,GDCA,0.3810267448425293
A0A6B3M9R4,phenylalanine,Di,taurine,TDCA,0.451568603515625
A0A6B3M9R4,phenylalanine,Tri,glycine,GCA,0.33016151189804077
A0A6B3M9R4,phenylalanine,Tri,taurine,TCA,0.3890131115913391
A0A6B3M9R4,serine,Mono,glycine,GLCA,0.4394373595714569
A0A6B3M9R4,serine,Mono,taurine,TLCA,0.570376992225647
A0A6B3M9R4,serine,Di,glycine,GDCA,0.35195040702819824
A0A6B3M9R4,serine,Di,taurine,TDCA,0.4566320776939392
A0A6B3M9R4,serine,Tri,glycine,GCA,0.3457005023956299
A0A6B3M9R4,serine,Tri,taurine,TCA,0.3769644498825073
A0A6B3M9R4,threonine,Mono,glycine,GLCA,0.4007352590560913
A0A6B3M9R4,threonine,Mono,taurine,TLCA,0.5332422256469727
A0A6B3M9R4,threonine,Di,glycine,GDCA,0.3844749927520752
A0A6B3M9R4,threonine,Di,taurine,TDCA,0.4516258239746094
A0A6B3M9R4,threonine,Tri,glycine,GCA,0.29472029209136963
A0A6B3M9R4,threonine,Tri,taurine,TCA,0.35064536333084106
A0A6B3M9R4,tryptamine,Mono,glycine,GLCA,0.22841927409172058
A0A6B3M9R4,tryptamine,Mono,taurine,TLCA,0.20582345128059387
A0A6B3M9R4,tryptamine,Di,glycine,GDCA,0.20152780413627625
A0A6B3M9R4,tryptamine,Di,taurine,TDCA,0.1952875256538391
A0A6B3M9R4,tryptamine,Tri,glycine,GCA,0.19463956356048584
A0A6B3M9R4,tryptamine,Tri,taurine,TCA,0.15014882385730743
A0A6B3M9R4,cadaverine,Mono,glycine,GLCA,0.35188019275665283
A0A6B3M9R4,cadaverine,Mono,taurine,TLCA,0.3842357397079468
A0A6B3M9R4,cadaverine,Di,glycine,GDCA,0.28332579135894775
A0A6B3M9R4,cadaverine,Di,taurine,TDCA,0.27488601207733154
A0A6B3M9R4,cadaverine,Tri,glycine,GCA,0.27833399176597595
A0A6B3M9R4,cadaverine,Tri,taurine,TCA,0.26514682173728943
A0A6B3M9R4,putrescine,Mono,glycine,GLCA,0.3323488235473633
A0A6B3M9R4,putrescine,Mono,taurine,TLCA,0.43696683645248413
A0A6B3M9R4,putrescine,Di,glycine,GDCA,0.26588690280914307
A0A6B3M9R4,putrescine,Di,taurine,TDCA,0.2679942548274994
A0A6B3M9R4,putrescine,Tri,glycine,GCA,0.23072636127471924
A0A6B3M9R4,putrescine,Tri,taurine,TCA,0.23380687832832336
A0A6B3M9R4,2_aminophenol,Mono,glycine,GLCA,0.38810044527053833
A0A6B3M9R4,2_aminophenol,Mono,taurine,TLCA,0.490491658449173
A0A6B3M9R4,2_aminophenol,Di,glycine,GDCA,0.37422364950180054
A0A6B3M9R4,2_aminophenol,Di,taurine,TDCA,0.4498516619205475
A0A6B3M9R4,2_aminophenol,Tri,glycine,GCA,0.31860601902008057
A0A6B3M9R4,2_aminophenol,Tri,taurine,TCA,0.3657068908214569
A0A6B3M9R4,serotonin,Mono,glycine,GLCA,0.21901193261146545
A0A6B3M9R4,serotonin,Mono,taurine,TLCA,0.3127813935279846
A0A6B3M9R4,serotonin,Di,glycine,GDCA,0.2508538067340851
A0A6B3M9R4,serotonin,Di,taurine,TDCA,0.2624656856060028
A0A6B3M9R4,serotonin,Tri,glycine,GCA,0.26668083667755127
A0A6B3M9R4,serotonin,Tri,taurine,TCA,0.2388293743133545
A0A6B3M9R4,tyramine,Mono,glycine,GLCA,0.24124380946159363
A0A6B3M9R4,tyramine,Mono,taurine,TLCA,0.28421464562416077
A0A6B3M9R4,tyramine,Di,glycine,GDCA,0.23891691863536835
A0A6B3M9R4,tyramine,Di,taurine,TDCA,0.20419108867645264
A0A6B3M9R4,tyramine,Tri,glycine,GCA,0.19493228197097778
A0A6B3M9R4,tyramine,Tri,taurine,TCA,0.1806599199771881
A0A6B3M9R4,cystine,Mono,glycine,GLCA,0.2811359763145447
A0A6B3M9R4,cystine,Mono,taurine,TLCA,0.4154685139656067
A0A6B3M9R4,cystine,Di,glycine,GDCA,0.26048409938812256
A0A6B3M9R4,cystine,Di,taurine,TDCA,0.17887428402900696
A0A6B3M9R4,cystine,Tri,glycine,GCA,0.24505817890167236
A0A6B3M9R4,cystine,Tri,taurine,TCA,0.1943669319152832
A0A6B3MYR8,"2,3_diaminopropionic acid",Mono,glycine,GLCA,0.2203291356563568
A0A6B3MYR8,"2,3_diaminopropionic acid",Mono,taurine,TLCA,0.37031450867652893
A0A6B3MYR8,"2,3_diaminopropionic acid",Di,glycine,GDCA,0.31583738327026367
A0A6B3MYR8,"2,3_diaminopropionic acid",Di,taurine,TDCA,0.29592347145080566
A0A6B3MYR8,"2,3_diaminopropionic acid",Tri,glycine,GCA,0.33378535509109497
A0A6B3MYR8,"2,3_diaminopropionic acid",Tri,taurine,TCA,0.2775028944015503
A0A6B3MYR8,3_methoxytyramine,Mono,glycine,GLCA,0.07334575802087784
A0A6B3MYR8,3_methoxytyramine,Mono,taurine,TLCA,0.1282825469970703
A0A6B3MYR8,3_methoxytyramine,Di,glycine,GDCA,0.19447940587997437
A0A6B3MYR8,3_methoxytyramine,Di,taurine,TDCA,0.08856691420078278
A0A6B3MYR8,3_methoxytyramine,Tri,glycine,GCA,0.1205858439207077
A0A6B3MYR8,3_methoxytyramine,Tri,taurine,TCA,0.0814719945192337
A0A6B3MYR8,asparagine,Mono,glycine,GLCA,0.2414093166589737
A0A6B3MYR8,asparagine,Mono,taurine,TLCA,0.4886637032032013
A0A6B3MYR8,asparagine,Di,glycine,GDCA,0.2925024628639221
A0A6B3MYR8,asparagine,Di,taurine,TDCA,0.3727303445339203
A0A6B3MYR8,asparagine,Tri,glycine,GCA,0.3204907774925232
A0A6B3MYR8,asparagine,Tri,taurine,TCA,0.35706883668899536
A0A6B3MYR8,proline,Mono,glycine,GLCA,0.2987573444843292
A0A6B3MYR8,proline,Mono,taurine,TLCA,0.442724347114563
A0A6B3MYR8,proline,Di,glycine,GDCA,0.2233557254076004
A0A6B3MYR8,proline,Di,taurine,TDCA,0.1870088279247284
A0A6B3MYR8,proline,Tri,glycine,GCA,0.25324177742004395
A0A6B3MYR8,proline,Tri,taurine,TCA,0.1943606436252594
A0A6B3MYR8,dopamine,Mono,glycine,GLCA,0.1356208324432373
A0A6B3MYR8,dopamine,Mono,taurine,TLCA,0.25276362895965576
A0A6B3MYR8,dopamine,Di,glycine,GDCA,0.19059652090072632
A0A6B3MYR8,dopamine,Di,taurine,TDCA,0.14817026257514954
A0A6B3MYR8,dopamine,Tri,glycine,GCA,0.18281209468841553
A0A6B3MYR8,dopamine,Tri,taurine,TCA,0.13432559370994568
A0A6B3MYR8,gaba,Mono,glycine,GLCA,0.17492026090621948
A0A6B3MYR8,gaba,Mono,taurine,TLCA,0.2803739905357361
A0A6B3MYR8,gaba,Di,glycine,GDCA,0.20943346619606018
A0A6B3MYR8,gaba,Di,taurine,TDCA,0.1602817177772522
A0A6B3MYR8,gaba,Tri,glycine,GCA,0.2231215089559555
A0A6B3MYR8,gaba,Tri,taurine,TCA,0.16235990822315216
A0A6B3MYR8,glyglycine,Mono,glycine,GLCA,0.19424301385879517
A0A6B3MYR8,glyglycine,Mono,taurine,TLCA,0.2012765109539032
A0A6B3MYR8,glyglycine,Di,glycine,GDCA,0.18660691380500793
A0A6B3MYR8,glyglycine,Di,taurine,TDCA,0.12865789234638214
A0A6B3MYR8,glyglycine,Tri,glycine,GCA,0.11387908458709717
A0A6B3MYR8,glyglycine,Tri,taurine,TCA,0.05633702129125595
A0A6B3MYR8,alanine,Mono,glycine,GLCA,0.22911803424358368
A0A6B3MYR8,alanine,Mono,taurine,TLCA,0.31386688351631165
A0A6B3MYR8,alanine,Di,glycine,GDCA,0.21092262864112854
A0A6B3MYR8,alanine,Di,taurine,TDCA,0.1638634204864502
A0A6B3MYR8,alanine,Tri,glycine,GCA,0.2079908549785614
A0A6B3MYR8,alanine,Tri,taurine,TCA,0.18892066180706024
A0A6B3MYR8,arginine,Mono,glycine,GLCA,0.1382962167263031
A0A6B3MYR8,arginine,Mono,taurine,TLCA,0.33680862188339233
A0A6B3MYR8,arginine,Di,glycine,GDCA,0.1759875863790512
A0A6B3MYR8,arginine,Di,taurine,TDCA,0.2271343320608139
A0A6B3MYR8,arginine,Tri,glycine,GCA,0.23553374409675598
A0A6B3MYR8,arginine,Tri,taurine,TCA,0.20988373458385468
A0A6B3MYR8,citrulline,Mono,glycine,GLCA,0.2704034745693207
A0A6B3MYR8,citrulline,Mono,taurine,TLCA,0.45665493607521057
A0A6B3MYR8,citrulline,Di,glycine,GDCA,0.24856598675251007
A0A6B3MYR8,citrulline,Di,taurine,TDCA,0.29141679406166077
A0A6B3MYR8,citrulline,Tri,glycine,GCA,0.26250967383384705
A0A6B3MYR8,citrulline,Tri,taurine,TCA,0.26041242480278015
A0A6B3MYR8,glutamine,Mono,glycine,GLCA,0.25153014063835144
A0A6B3MYR8,glutamine,Mono,taurine,TLCA,0.48937052488327026
A0A6B3MYR8,glutamine,Di,glycine,GDCA,0.34107252955436707
A0A6B3MYR8,glutamine,Di,taurine,TDCA,0.3933244049549103
A0A6B3MYR8,glutamine,Tri,glycine,GCA,0.30007827281951904
A0A6B3MYR8,glutamine,Tri,taurine,TCA,0.346962571144104
A0A6B3MYR8,histidine,Mono,glycine,GLCA,0.27543991804122925
A0A6B3MYR8,histidine,Mono,taurine,TLCA,0.5395647287368774
A0A6B3MYR8,histidine,Di,glycine,GDCA,0.3224887251853943
A0A6B3MYR8,histidine,Di,taurine,TDCA,0.4092848598957062
A0A6B3MYR8,histidine,Tri,glycine,GCA,0.29822391271591187
A0A6B3MYR8,histidine,Tri,taurine,TCA,0.41133421659469604
A0A6B3MYR8,lysine,Mono,glycine,GLCA,0.1924629956483841
A0A6B3MYR8,lysine,Mono,taurine,TLCA,0.2625386118888855
A0A6B3MYR8,lysine,Di,glycine,GDCA,0.24483448266983032
A0A6B3MYR8,lysine,Di,taurine,TDCA,0.22397682070732117
A0A6B3MYR8,lysine,Tri,glycine,GCA,0.23995020985603333
A0A6B3MYR8,lysine,Tri,taurine,TCA,0.20897716283798218
A0A6B3MYR8,methionine,Mono,glycine,GLCA,0.19755366444587708
A0A6B3MYR8,methionine,Mono,taurine,TLCA,0.2984892725944519
A0A6B3MYR8,methionine,Di,glycine,GDCA,0.14300201833248138
A0A6B3MYR8,methionine,Di,taurine,TDCA,0.1426602452993393
A0A6B3MYR8,methionine,Tri,glycine,GCA,0.16672959923744202
A0A6B3MYR8,methionine,Tri,taurine,TCA,0.18442371487617493
A0A6B3MYR8,ornithine,Mono,glycine,GLCA,0.183900848031044
A0A6B3MYR8,ornithine,Mono,taurine,TLCA,0.24739345908164978
A0A6B3MYR8,ornithine,Di,glycine,GDCA,0.2186877578496933
A0A6B3MYR8,ornithine,Di,taurine,TDCA,0.1970432996749878
A0A6B3MYR8,ornithine,Tri,glycine,GCA,0.2654450833797455
A0A6B3MYR8,ornithine,Tri,taurine,TCA,0.20467332005500793
A0A6B3MYR8,phenylalanine,Mono,glycine,GLCA,0.3214806616306305
A0A6B3MYR8,phenylalanine,Mono,taurine,TLCA,0.5491564869880676
A0A6B3MYR8,phenylalanine,Di,glycine,GDCA,0.3848496973514557
A0A6B3MYR8,phenylalanine,Di,taurine,TDCA,0.4744306206703186
A0A6B3MYR8,phenylalanine,Tri,glycine,GCA,0.3464008867740631
A0A6B3MYR8,phenylalanine,Tri,taurine,TCA,0.40730464458465576
A0A6B3MYR8,serine,Mono,glycine,GLCA,0.3091157376766205
A0A6B3MYR8,serine,Mono,taurine,TLCA,0.48602139949798584
A0A6B3MYR8,serine,Di,glycine,GDCA,0.3317369818687439
A0A6B3MYR8,serine,Di,taurine,TDCA,0.41355717182159424
A0A6B3MYR8,serine,Tri,glycine,GCA,0.3426779806613922
A0A6B3MYR8,serine,Tri,taurine,TCA,0.33705753087997437
A0A6B3MYR8,threonine,Mono,glycine,GLCA,0.26589301228523254
A0A6B3MYR8,threonine,Mono,taurine,TLCA,0.45761144161224365
A0A6B3MYR8,threonine,Di,glycine,GDCA,0.3206028342247009
A0A6B3MYR8,threonine,Di,taurine,TDCA,0.37279754877090454
A0A6B3MYR8,threonine,Tri,glycine,GCA,0.29654279351234436
A0A6B3MYR8,threonine,Tri,taurine,TCA,0.3181101381778717
A0A6B3MYR8,tryptamine,Mono,glycine,GLCA,0.13843563199043274
A0A6B3MYR8,tryptamine,Mono,taurine,TLCA,0.16076785326004028
A0A6B3MYR8,tryptamine,Di,glycine,GDCA,0.17334780097007751
A0A6B3MYR8,tryptamine,Di,taurine,TDCA,0.16084858775138855
A0A6B3MYR8,tryptamine,Tri,glycine,GCA,0.16984540224075317
A0A6B3MYR8,tryptamine,Tri,taurine,TCA,0.1350400596857071
A0A6B3MYR8,cadaverine,Mono,glycine,GLCA,0.21972349286079407
A0A6B3MYR8,cadaverine,Mono,taurine,TLCA,0.2636733651161194
A0A6B3MYR8,cadaverine,Di,glycine,GDCA,0.23588183522224426
A0A6B3MYR8,cadaverine,Di,taurine,TDCA,0.19257578253746033
A0A6B3MYR8,cadaverine,Tri,glycine,GCA,0.25174984335899353
A0A6B3MYR8,cadaverine,Tri,taurine,TCA,0.19034206867218018
A0A6B3MYR8,putrescine,Mono,glycine,GLCA,0.21038444340229034
A0A6B3MYR8,putrescine,Mono,taurine,TLCA,0.32329678535461426
A0A6B3MYR8,putrescine,Di,glycine,GDCA,0.2391320765018463
A0A6B3MYR8,putrescine,Di,taurine,TDCA,0.18824292719364166
A0A6B3MYR8,putrescine,Tri,glycine,GCA,0.2160351574420929
A0A6B3MYR8,putrescine,Tri,taurine,TCA,0.17833009362220764
A0A6B3MYR8,2_aminophenol,Mono,glycine,GLCA,0.24601271748542786
A0A6B3MYR8,2_aminophenol,Mono,taurine,TLCA,0.39094433188438416
A0A6B3MYR8,2_aminophenol,Di,glycine,GDCA,0.33517104387283325
A0A6B3MYR8,2_aminophenol,Di,taurine,TDCA,0.3620055615901947
A0A6B3MYR8,2_aminophenol,Tri,glycine,GCA,0.30703258514404297
A0A6B3MYR8,2_aminophenol,Tri,taurine,TCA,0.2953783869743347
A0A6B3MYR8,serotonin,Mono,glycine,GLCA,0.1269690841436386
